budget= 50000.000000;

nprojects=100;

nareas= 2;

nactivities= 5;

 nsynergies= 5;

 pi=0.50;

 maxitems= 5;

Areas=[
< 13650.00, 32500.00>
< 15910.00, 37000.00>
];


Projects= [
<855.38, 1836.61, 1, 9.30>
<1308.07, 1815.05, 1, 9.44>
<884.88, 1866.11, 1, 8.53>
<1107.63, 1724.33, 2, 9.37>
<1222.91, 1681.53, 2, 3.63>
<1289.36, 1747.97, 2, 6.57>
<1290.74, 1749.36, 2, 5.87>
<725.75, 1074.64, 1, 6.15>
<713.21, 1062.10, 1, 8.74>
<106.61, 1087.84, 1, 7.97>
<796.71, 1145.60, 1, 3.98>
<798.69, 1147.58, 1, 6.57>
<2309.49, 3400.45, 2, 5.45>
<2411.78, 3502.74, 2, 4.05>
<1018.61, 1635.31, 2, 3.00>
<1322.97, 1781.59, 2, 4.26>
<1299.62, 1758.24, 2, 5.24>
<1269.43, 1728.05, 2, 3.70>
<873.51, 1854.75, 1, 9.79>
<1568.03, 1916.92, 1, 6.29>
<1397.21, 1746.11, 1, 4.47>
<776.33, 1393.03, 2, 9.09>
<725.66, 1342.36, 2, 9.65>
<931.70, 1390.32, 2, 9.58>
<780.55, 1397.26, 2, 9.86>
<921.60, 1380.21, 2, 7.76>
<1007.59, 1356.48, 1, 8.18>
<360.44, 1341.67, 1, 6.15>
<471.36, 1452.59, 1, 7.06>
<841.13, 1348.11, 1, 4.12>
<366.56, 1347.79, 1, 9.65>
<1083.89, 1432.79, 1, 3.07>
<819.88, 1326.86, 1, 3.00>
<1080.35, 1429.25, 1, 9.44>
<1197.52, 1656.13, 2, 4.19>
<719.49, 1810.44, 2, 3.35>
<641.65, 1732.61, 2, 9.51>
<1087.30, 1704.00, 2, 3.35>
<754.66, 1103.55, 1, 8.39>
<770.88, 1119.78, 1, 4.26>
<781.99, 1130.88, 1, 4.19>
<34.49, 1015.72, 1, 5.73>
<640.86, 1147.84, 1, 7.13>
<975.77, 1434.39, 2, 3.00>
<283.90, 1374.85, 2, 9.79>
<897.15, 1355.76, 2, 8.53>
<892.61, 1351.23, 2, 3.42>
<770.25, 1386.95, 2, 8.04>
<552.29, 1010.91, 2, 9.79>
<641.09, 1099.71, 2, 6.99>
<96.27, 994.69, 2, 3.49>
<412.88, 1029.58, 2, 3.35>
<673.20, 1131.81, 2, 7.06>
<657.67, 1116.29, 2, 9.23>
<522.29, 980.91, 2, 7.34>
<33.70, 1124.66, 2, 7.34>
<511.45, 1128.15, 2, 6.22>
<498.01, 1114.72, 2, 4.54>
<10.61, 1080.35, 2, 5.66>
<94.70, 996.26, 2, 8.18>
<539.73, 998.35, 2, 6.01>
<716.23, 1065.13, 1, 8.60>
<55.17, 1036.40, 1, 5.73>
<46.70, 1027.93, 1, 3.63>
<832.23, 1181.13, 1, 4.47>
<745.69, 1094.59, 1, 3.14>
<189.58, 1170.81, 1, 8.60>
<586.50, 1093.48, 1, 8.67>
<758.95, 1107.84, 1, 4.61>
<792.83, 1141.72, 1, 4.82>
<767.60, 1116.50, 1, 5.31>
<214.42, 876.54, 2, 4.19>
<480.50, 939.11, 2, 9.58>
<241.84, 849.12, 2, 5.59>
<416.63, 875.25, 2, 7.62>
<348.72, 807.34, 2, 4.40>
<272.72, 889.42, 2, 7.90>
<392.16, 850.77, 2, 3.84>
<275.33, 815.62, 2, 6.99>
<479.87, 986.85, 1, 9.79>
<151.70, 829.53, 1, 5.73>
<495.39, 1002.37, 1, 3.70>
<469.93, 976.91, 1, 7.13>
<483.23, 832.12, 1, 3.63>
<541.10, 889.99, 1, 7.55>
<416.75, 875.36, 2, 8.04>
<278.97, 895.67, 2, 4.96>
<326.46, 785.07, 2, 5.17>
<183.78, 800.48, 2, 5.24>
<182.78, 908.18, 2, 3.49>
<195.29, 895.67, 2, 5.24>
<284.22, 900.93, 2, 7.27>
<249.14, 841.82, 2, 8.60>
<334.85, 841.83, 1, 7.41>
<153.81, 827.42, 1, 6.22>
<281.15, 788.13, 1, 4.33>
<460.68, 809.58, 1, 7.20>
<163.94, 817.30, 1, 6.92>
<372.50, 721.39, 1, 8.11>
<34.14, 712.12, 1, 3.42>];

Activities= {
<1, 1, 0.00, 240.02, 421.09>,
<1, 2, 0.00, 341.93, 375.74>,
<1, 3, 0.44, 75.44, 443.77>,
<1, 4, 0.12, 88.43, 340.11>,
<1, 5, 0.44, 209.83, 255.89>,
<2, 1, 0.30, 448.22, 527.32>,
<2, 2, 0.24, 518.26, 523.50>,
<2, 3, 0.21, 134.50, 244.55>,
<2, 4, 0.13, 39.74, 198.70>,
<2, 5, 0.12, 247.15, 320.98>,
<3, 1, 0.30, 144.93, 391.69>,
<3, 2, 0.30, 365.13, 468.12>,
<3, 3, 0.24, 2.52, 251.58>,
<3, 4, 0.13, 96.97, 334.37>,
<3, 5, 0.04, 411.95, 420.35>,
<4, 1, 0.31, 169.45, 302.59>,
<4, 2, 0.17, 466.98, 543.00>,
<4, 3, 0.13, 229.80, 319.17>,
<4, 4, 0.23, 139.40, 244.56>,
<4, 5, 0.16, 211.06, 315.02>,
<5, 1, 0.05, 228.76, 341.43>,
<5, 2, 0.15, 137.65, 233.31>,
<5, 3, 0.26, 273.26, 278.83>,
<5, 4, 0.31, 349.51, 421.09>,
<5, 5, 0.24, 301.08, 406.87>,
<6, 1, 0.36, 268.82, 401.23>,
<6, 2, 0.19, 363.40, 395.00>,
<6, 3, 0.06, 126.49, 258.15>,
<6, 4, 0.29, 196.54, 276.81>,
<6, 5, 0.10, 395.94, 416.78>,
<7, 1, 0.11, 324.39, 337.91>,
<7, 2, 0.07, 357.89, 406.69>,
<7, 3, 0.14, 383.90, 391.74>,
<7, 4, 0.43, 248.20, 299.04>,
<7, 5, 0.25, 163.27, 313.99>,
<8, 1, 0.31, 183.52, 247.99>,
<8, 2, 0.03, 251.47, 256.61>,
<8, 3, 0.10, 194.69, 229.05>,
<8, 4, 0.45, 71.47, 142.94>,
<8, 5, 0.11, 91.10, 198.05>,
<9, 1, 0.12, 101.96, 135.95>,
<9, 2, 0.15, 93.51, 150.82>,
<9, 3, 0.23, 179.77, 193.30>,
<9, 4, 0.22, 173.63, 284.64>,
<9, 5, 0.28, 193.30, 297.39>,
<10, 1, 0.40, 78.66, 280.93>,
<10, 2, 0.02, 132.00, 249.05>,
<10, 3, 0.15, 46.06, 270.96>,
<10, 4, 0.34, 54.57, 165.37>,
<10, 5, 0.08, 4.86, 121.54>,
<11, 1, 0.10, 200.20, 263.43>,
<11, 2, 0.31, 205.51, 277.72>,
<11, 3, 0.02, 200.06, 206.25>,
<11, 4, 0.34, 149.23, 171.53>,
<11, 5, 0.22, 63.47, 226.67>,
<12, 1, 0.19, 152.21, 179.07>,
<12, 2, 0.19, 82.12, 186.64>,
<12, 3, 0.16, 101.62, 199.25>,
<12, 4, 0.23, 271.18, 282.48>,
<12, 5, 0.23, 276.13, 300.14>,
<13, 1, 0.09, 264.33, 587.41>,
<13, 2, 0.17, 341.87, 352.45>,
<13, 3, 0.33, 618.93, 711.42>,
<13, 4, 0.37, 780.21, 907.22>,
<13, 5, 0.04, 623.05, 841.95>,
<14, 1, 0.23, 551.11, 861.12>,
<14, 2, 0.20, 690.51, 874.07>,
<14, 3, 0.22, 317.19, 446.74>,
<14, 4, 0.30, 636.13, 848.17>,
<14, 5, 0.05, 321.40, 472.64>,
<15, 1, 0.21, 225.37, 232.34>,
<15, 2, 0.39, 137.71, 299.36>,
<15, 3, 0.28, 73.72, 335.10>,
<15, 4, 0.09, 218.85, 277.02>,
