budget= 50000.000000;

nprojects=100;

nareas= 2;

nactivities= 5;

 nsynergies= 5;

 pi=0.50;

 maxitems= 5;

Areas=[
< 13650.00, 32500.00>
< 16280.00, 37000.00>
];


Projects= [
<1624.89, 2164.13, 1, 3.77>
<789.50, 2109.23, 1, 9.79>
<1434.73, 2169.08, 1, 7.69>
<661.59, 1907.81, 2, 8.81>
<1162.19, 1823.05, 2, 5.45>
<1377.81, 1843.55, 2, 4.40>
<1419.84, 1885.58, 2, 4.96>
<1449.23, 1914.96, 2, 9.51>
<1467.70, 1933.44, 2, 8.53>
<1367.68, 1833.42, 2, 3.91>
<531.95, 1778.17, 2, 5.66>
<1450.83, 1916.57, 2, 6.92>
<1330.97, 1796.71, 2, 8.60>
<692.22, 1938.44, 2, 9.02>
<562.05, 1808.28, 2, 3.42>
<1278.07, 1938.93, 2, 8.81>
<1374.21, 1839.95, 2, 6.01>
<1397.62, 1863.36, 2, 7.34>
<1352.03, 1817.77, 2, 3.84>
<261.62, 1581.35, 1, 3.07>
<1086.18, 1625.42, 1, 3.49>
<1028.71, 1567.95, 1, 6.50>
<933.37, 1667.73, 1, 3.98>
<358.46, 1092.82, 1, 5.24>
<582.21, 1121.45, 1, 8.46>
<373.28, 1107.64, 1, 7.55>
<506.55, 1045.79, 1, 3.84>
<493.03, 1032.27, 1, 4.40>
<277.25, 1042.48, 1, 3.63>
<1252.21, 2498.44, 2, 7.20>
<1722.53, 2383.39, 2, 7.06>
<1331.94, 2578.17, 2, 9.02>
<997.53, 1536.77, 1, 4.96>
<950.84, 1685.19, 1, 7.48>
<1186.73, 1725.96, 1, 9.86>
<1170.80, 1710.04, 1, 9.37>
<239.13, 1558.85, 1, 9.37>
<236.58, 1556.30, 1, 6.08>
<803.26, 1537.62, 1, 9.16>
<1034.90, 1574.14, 1, 9.93>
<811.02, 1276.76, 2, 8.25>
<810.87, 1276.60, 2, 9.09>
<28.94, 1217.28, 2, 9.37>
<575.25, 1236.11, 2, 8.88>
<808.20, 1273.94, 2, 7.83>
<66.92, 1179.30, 2, 7.76>
<1197.81, 1737.04, 1, 6.08>
<1050.11, 1589.34, 1, 5.31>
<846.22, 1580.58, 1, 3.49>
<996.23, 1535.47, 1, 4.12>
<613.08, 1078.82, 2, 3.98>
<175.61, 1070.61, 2, 3.98>
<409.42, 1070.29, 2, 3.00>
<613.24, 1078.98, 2, 3.77>
<585.51, 1051.25, 2, 5.45>
<646.72, 1112.45, 2, 7.13>
<248.63, 997.60, 2, 8.53>
<749.28, 1483.64, 1, 3.14>
<591.13, 1325.49, 1, 3.35>
<140.33, 1460.05, 1, 4.61>
<170.03, 1489.76, 1, 5.45>
<900.06, 1439.30, 1, 3.42>
<820.77, 1360.00, 1, 6.50>
<118.70, 1438.43, 1, 3.28>
<112.15, 1431.87, 1, 5.52>
<917.10, 1456.34, 1, 7.62>
<543.49, 1009.23, 2, 8.60>
<175.94, 1070.28, 2, 7.20>
<409.58, 1070.44, 2, 5.66>
<579.19, 1044.93, 2, 4.54>
<628.12, 1093.86, 2, 8.95>
<629.26, 1094.99, 2, 5.80>
<169.97, 1076.26, 2, 8.60>
<772.83, 1312.07, 1, 9.37>
<21.26, 1340.98, 1, 5.31>
<807.61, 1346.85, 1, 7.48>
<636.54, 1175.78, 1, 3.70>
<532.41, 1266.77, 1, 3.00>
<303.46, 842.70, 1, 3.63>
<337.34, 982.38, 1, 4.47>
<180.53, 914.88, 1, 5.10>
<155.81, 941.51, 1, 9.93>
<257.96, 992.32, 1, 7.97>
<349.77, 889.01, 1, 6.01>
<340.40, 879.64, 1, 5.38>
<551.83, 1017.57, 2, 9.09>
<259.92, 920.78, 2, 9.93>
<426.77, 892.51, 2, 9.23>
<389.30, 1050.16, 2, 8.18>
<215.50, 1030.73, 2, 7.76>
<240.04, 1006.18, 2, 9.93>
<389.50, 1050.36, 2, 4.96>
<249.07, 997.15, 2, 3.14>
<300.76, 961.62, 2, 8.11>
<189.78, 1056.44, 2, 9.23>
<392.25, 1053.11, 2, 7.20>
<542.80, 1008.54, 2, 8.95>
<186.19, 938.06, 2, 5.10>
<64.42, 937.27, 2, 7.97>
<246.72, 999.51, 2, 4.19>];

Activities= {
<1, 1, 0.07, 451.97, 491.27>,
<1, 2, 0.26, 557.00, 580.21>,
<1, 3, 0.21, 409.11, 444.68>,
<1, 4, 0.24, 117.10, 334.57>,
<1, 5, 0.23, 112.82, 313.40>,
<2, 1, 0.33, 74.75, 355.93>,
<2, 2, 0.31, 341.69, 355.93>,
<2, 3, 0.14, 340.02, 641.56>,
<2, 4, 0.12, 326.93, 351.54>,
<2, 5, 0.10, 315.33, 404.27>,
<3, 1, 0.20, 236.50, 281.54>,
<3, 2, 0.25, 468.24, 487.75>,
<3, 3, 0.22, 245.86, 491.71>,
<3, 4, 0.16, 292.25, 531.37>,
<3, 5, 0.17, 218.49, 376.71>,
<4, 1, 0.26, 257.51, 282.98>,
<4, 2, 0.13, 302.33, 438.16>,
<4, 3, 0.14, 22.27, 556.83>,
<4, 4, 0.25, 150.89, 397.08>,
<4, 5, 0.21, 79.14, 232.77>,
<5, 1, 0.02, 157.09, 334.23>,
<5, 2, 0.24, 395.60, 425.38>,
<5, 3, 0.37, 507.16, 551.26>,
<5, 4, 0.00, 6.77, 225.71>,
<5, 5, 0.37, 237.78, 286.48>,
<6, 1, 0.44, 142.28, 241.15>,
<6, 2, 0.20, 410.47, 418.84>,
<6, 3, 0.01, 350.27, 422.02>,
<6, 4, 0.26, 246.55, 333.17>,
<6, 5, 0.10, 338.41, 428.36>,
<7, 1, 0.02, 396.24, 430.70>,
<7, 2, 0.26, 236.44, 281.48>,
<7, 3, 0.23, 295.79, 301.83>,
<7, 4, 0.27, 372.64, 454.44>,
<7, 5, 0.22, 283.65, 417.13>,
<8, 1, 0.05, 331.73, 376.96>,
<8, 2, 0.20, 527.04, 537.80>,
<8, 3, 0.07, 275.33, 331.73>,
<8, 4, 0.28, 209.09, 402.09>,
<8, 5, 0.40, 250.40, 266.39>,
<9, 1, 0.18, 431.87, 508.08>,
<9, 2, 0.32, 448.99, 453.52>,
<9, 3, 0.06, 243.40, 283.03>,
<9, 4, 0.31, 243.13, 392.14>,
<9, 5, 0.14, 100.87, 296.67>,
<10, 1, 0.36, 209.25, 427.05>,
<10, 2, 0.03, 371.50, 417.42>,
<10, 3, 0.34, 438.96, 472.00>,
<10, 4, 0.09, 165.87, 202.29>,
<10, 5, 0.18, 236.00, 314.67>,
<11, 1, 0.17, 224.23, 361.66>,
<11, 2, 0.11, 13.86, 231.06>,
<11, 3, 0.00, 86.53, 254.50>,
<11, 4, 0.38, 147.68, 492.26>,
<11, 5, 0.34, 65.80, 438.68>,
<12, 1, 0.00, 250.00, 257.73>,
<12, 2, 0.33, 203.84, 234.30>,
<12, 3, 0.08, 342.55, 398.31>,
<12, 4, 0.23, 322.49, 435.80>,
<12, 5, 0.36, 490.06, 590.43>,
<13, 1, 0.28, 388.68, 492.00>,
<13, 2, 0.04, 188.60, 251.47>,
<13, 3, 0.20, 444.00, 477.42>,
<13, 4, 0.19, 239.44, 266.04>,
<13, 5, 0.29, 170.38, 309.78>,
<14, 1, 0.40, 348.34, 580.57>,
<14, 2, 0.11, 327.47, 359.86>,
<14, 3, 0.14, 247.97, 364.66>,
<14, 4, 0.00, 64.44, 379.05>,
<14, 5, 0.34, 53.40, 254.30>,
<15, 1, 0.23, 256.43, 545.60>,
<15, 2, 0.40, 347.24, 428.69>,
<15, 3, 0.00, 91.04, 284.49>,
<15, 4, 0.29, 182.85, 198.75>,
<15, 5, 0.08, 80.67, 350.74>,
<16, 1, 0.30, 454.69, 478.62>,
<16, 2, 0.34, 307.92, 394.77>,
<16, 3, 0.27, 179.85, 345.86>,
<16, 4, 0.03, 209.09, 220.09>,
<16, 5, 0.06, 159.87, 499.58>,
<17, 1, 0.18, 170.00, 242.86>,
<17, 2, 0.13, 567.01, 596.85>,
<17, 3, 0.26, 44.08, 259.32>,
<17, 4, 0.19, 363.34, 374.58>,
<17, 5, 0.24, 348.03, 366.34>,
<18, 1, 0.39, 373.57, 406.06>,
<18, 2, 0.11, 402.90, 428.62>,
<18, 3, 0.10, 109.91, 261.68>,
<18, 4, 0.24, 178.30, 234.61>,
<18, 5, 0.15, 409.94, 532.39>,
<19, 1, 0.04, 435.71, 495.13>,
<19, 2, 0.23, 241.50, 259.68>,
<19, 3, 0.25, 243.68, 477.81>,
<19, 4, 0.15, 255.94, 332.39>,
<19, 5, 0.33, 230.01, 252.76>,
<20, 1, 0.34, 226.60, 302.14>,
<20, 2, 0.05, 78.95, 328.94>,
<20, 3, 0.30, 173.12, 353.31>,
<20, 4, 0.27, 15.94, 265.59>,
<20, 5, 0.05, 92.79, 331.38>,
<21, 1, 0.04, 162.71, 239.27>,
<21, 2, 0.18, 311.55, 528.05>,
<21, 3, 0.41, 111.51, 210.40>,
<21, 4, 0.05, 222.57, 268.15>,
<21, 5, 0.32, 337.79, 379.54>,
<22, 1, 0.17, 261.65, 311.49>,
<22, 2, 0.25, 96.46, 185.49>,
<22, 3, 0.25, 461.81, 507.48>,
<22, 4, 0.03, 216.82, 367.49>,
<22, 5, 0.30, 103.88, 195.99>,
<23, 1, 0.05, 205.45, 373.54>,
<23, 2, 0.31, 143.08, 298.08>,
<23, 3, 0.22, 251.97, 399.95>,
<23, 4, 0.03, 304.87, 381.09>,
<23, 5, 0.39, 122.59, 215.07>,
<24, 1, 0.17, 16.27, 147.87>,
<24, 2, 0.14, 28.97, 152.49>,
<24, 3, 0.30, 207.73, 256.46>,
<24, 4, 0.05, 74.16, 247.21>,
<24, 5, 0.34, 207.94, 288.80>,
<25, 1, 0.30, 210.38, 318.75>,
<25, 2, 0.11, 133.08, 204.75>,
<25, 3, 0.09, 35.85, 155.89>,
<25, 4, 0.25, 80.62, 230.34>,
<25, 5, 0.25, 143.97, 211.73>,
<26, 1, 0.13, 73.84, 295.37>,
<26, 2, 0.19, 36.88, 194.10>,
<26, 3, 0.04, 94.60, 248.95>,
<26, 4, 0.63, 186.89, 217.31>,
<26, 5, 0.02, 115.45, 151.90>,
<27, 1, 0.28, 66.34, 150.77>,
<27, 2, 0.02, 95.72, 119.66>,
<27, 3, 0.32, 296.94, 315.89>,
<27, 4, 0.12, 71.19, 284.78>,
<27, 5, 0.26, 110.06, 174.70>,
<28, 1, 0.20, 9.19, 183.75>,
<28, 2, 0.08, 298.82, 308.06>,
<28, 3, 0.07, 44.10, 137.82>,
<28, 4, 0.51, 220.78, 232.39>,
<28, 5, 0.13, 141.30, 170.24>,
<29, 1, 0.32, 83.94, 142.27>,
<29, 2, 0.17, 232.04, 269.82>,
<29, 3, 0.22, 128.68, 210.95>,
<29, 4, 0.08, 11.28, 225.67>,
<29, 5, 0.21, 122.08, 193.78>,
<30, 1, 0.60, 372.17, 400.18>,
<30, 2, 0.05, 288.19, 394.78>,
<30, 3, 0.17, 54.84, 421.81>,
<30, 4, 0.06, 166.13, 692.21>,
<30, 5, 0.12, 536.41, 589.46>,
<31, 1, 0.01, 309.24, 483.18>,
<31, 2, 0.18, 545.90, 580.75>,
<31, 3, 0.28, 201.78, 469.24>,
<31, 4, 0.22, 388.03, 404.20>,
<31, 5, 0.31, 396.95, 446.01>,
<32, 1, 0.25, 346.58, 666.50>,
<32, 2, 0.27, 372.41, 547.67>,
<32, 3, 0.09, 30.69, 511.50>,
<32, 4, 0.27, 107.47, 335.83>,
<32, 5, 0.12, 506.33, 516.67>,
<33, 1, 0.21, 195.07, 232.22>,
<33, 2, 0.15, 246.57, 259.54>,
<33, 3, 0.25, 392.56, 413.22>,
<33, 4, 0.16, 331.57, 454.20>,
<33, 5, 0.23, 69.26, 177.58>,
<34, 1, 0.06, 143.56, 281.48>,
<34, 2, 0.37, 216.37, 470.37>,
<34, 3, 0.41, 195.48, 214.82>,
<34, 4, 0.10, 362.30, 496.30>,
<34, 5, 0.05, 37.78, 222.22>,
<35, 1, 0.30, 417.28, 541.93>,
<35, 2, 0.17, 336.77, 396.20>,
<35, 3, 0.21, 232.53, 314.23>,
<35, 4, 0.28, 177.61, 236.81>,
<35, 5, 0.03, 47.36, 236.81>,
<36, 1, 0.21, 268.55, 295.11>,
<36, 2, 0.03, 300.93, 371.52>,
<36, 3, 0.35, 301.17, 334.63>,
<36, 4, 0.34, 221.33, 368.88>,
