budget= 50000.000000;

nprojects=100;

nareas= 2;

nactivities= 5;

 nsynergies= 5;

 pi=0.50;

 maxitems= 5;

Areas=[
< 13650.00, 32500.00>
< 16280.00, 37000.00>
];


Projects= [
<1703.51, 2097.59, 1, 3.91>
<985.12, 2144.63, 1, 4.89>
<1481.67, 2067.10, 1, 8.81>
<1174.47, 1811.47, 2, 7.34>
<1088.63, 1917.00, 2, 3.77>
<465.51, 1867.95, 2, 9.79>
<518.98, 1921.42, 2, 7.69>
<894.34, 1288.41, 1, 8.81>
<836.71, 1230.78, 1, 5.45>
<85.21, 1244.72, 1, 4.40>
<687.86, 1273.30, 1, 4.96>
<112.61, 1272.11, 1, 9.51>
<3030.13, 3858.49, 2, 8.53>
<3022.35, 3659.35, 2, 3.91>
<1169.23, 1806.23, 2, 5.66>
<1305.02, 1942.02, 2, 6.92>
<1165.00, 1802.01, 2, 8.60>
<1330.57, 1967.58, 2, 9.02>
<351.47, 1510.98, 1, 3.42>
<1255.33, 1649.41, 1, 8.81>
<1170.34, 1564.41, 1, 6.01>
<425.01, 1584.52, 1, 7.34>
<904.03, 2063.54, 1, 3.84>
<1502.46, 2087.89, 1, 3.07>
<1763.81, 2157.89, 1, 3.49>
<582.26, 1219.27, 2, 6.50>
<674.79, 1311.80, 2, 3.98>
<154.72, 1247.72, 2, 5.24>
<643.24, 1280.25, 2, 8.46>
<627.55, 1264.55, 2, 7.55>
<365.89, 1194.26, 2, 3.84>
<445.51, 1030.94, 1, 4.40>
<647.26, 1041.33, 1, 3.63>
<487.07, 1072.50, 1, 7.20>
<628.38, 1022.46, 1, 7.06>
<713.11, 1107.19, 1, 9.02>
<124.61, 1034.89, 1, 4.96>
<1071.98, 2474.42, 2, 7.48>
<1704.83, 2533.19, 2, 9.86>
<1107.79, 2510.23, 2, 9.37>
<839.23, 1476.24, 2, 9.37>
<645.44, 1473.80, 2, 6.08>
<818.92, 1455.93, 2, 9.16>
<853.85, 1490.86, 2, 9.93>
<218.58, 1621.02, 2, 8.25>
<152.36, 1311.87, 1, 9.09>
<652.19, 1237.63, 1, 9.37>
<867.12, 1261.20, 1, 8.88>
<914.46, 1308.53, 1, 7.83>
<796.02, 1190.09, 1, 7.76>
<156.23, 664.05, 1, 6.08>
<213.47, 607.54, 1, 5.31>
<81.88, 604.19, 1, 3.49>
<192.86, 586.93, 1, 4.12>
<56.72, 642.15, 1, 3.98>
<243.15, 637.22, 1, 3.98>
<242.95, 637.03, 1, 3.00>
<73.45, 642.25, 1, 3.77>
<231.51, 625.59, 1, 5.45>
<268.29, 662.37, 1, 7.13>
<1389.82, 2026.83, 2, 8.53>
<853.53, 2255.97, 2, 3.14>
<1185.06, 2013.43, 2, 3.35>
<1391.43, 2219.79, 2, 4.61>
<862.91, 2265.35, 2, 5.45>
<785.53, 2187.96, 2, 3.42>
<1429.35, 2066.36, 2, 6.50>
<664.41, 1058.49, 1, 3.28>
<107.20, 1052.31, 1, 5.52>
<84.13, 1075.37, 1, 7.62>
<595.01, 989.08, 1, 8.60>
<672.86, 1066.93, 1, 7.20>
<92.37, 1067.14, 1, 5.66>
<463.04, 1048.48, 1, 4.54>
<717.97, 1112.04, 1, 8.95>
<719.43, 1113.51, 1, 5.80>
<695.10, 1089.17, 1, 8.60>
<96.14, 1063.37, 1, 9.37>
<699.29, 1093.37, 1, 5.31>
<60.05, 1099.45, 1, 7.48>
<527.90, 921.98, 1, 3.70>
<622.30, 1016.38, 1, 3.00>
<355.84, 941.28, 1, 3.63>
<703.49, 1097.57, 1, 4.47>
<137.46, 1022.04, 1, 5.10>
<170.73, 999.10, 2, 9.93>
<349.76, 1052.68, 2, 7.97>
<115.37, 943.73, 2, 6.01>
<105.48, 933.84, 2, 5.38>
<387.00, 1024.01, 2, 9.09>
<289.52, 926.53, 2, 9.93>
<261.05, 898.06, 2, 9.23>
<228.47, 1056.83, 2, 8.18>
<400.25, 1037.26, 2, 7.76>
<184.18, 1012.54, 2, 9.93>
<345.41, 1057.03, 2, 4.96>
<398.99, 1003.45, 2, 3.14>
<139.29, 967.66, 2, 8.11>
<339.28, 1063.16, 2, 9.23>
<231.44, 1059.80, 2, 7.20>];

Activities= {
<1, 1, 0.28, 518.82, 625.08>,
<1, 2, 0.42, 207.24, 398.54>,
<1, 3, 0.01, 252.38, 268.49>,
<1, 4, 0.16, 552.38, 557.96>,
<1, 5, 0.13, 205.44, 247.52>,
<2, 1, 0.19, 103.66, 357.44>,
<2, 2, 0.46, 435.82, 495.24>,
<2, 3, 0.06, 284.74, 374.66>,
<2, 4, 0.05, 84.41, 301.45>,
<2, 5, 0.24, 351.02, 615.83>,
<3, 1, 0.02, 434.35, 549.81>,
<3, 2, 0.36, 188.60, 319.66>,
<3, 3, 0.19, 305.93, 413.42>,
<3, 4, 0.11, 363.38, 370.80>,
<3, 5, 0.32, 351.41, 413.42>,
<4, 1, 0.17, 377.75, 429.26>,
<4, 2, 0.01, 177.20, 412.09>,
<4, 3, 0.31, 206.04, 274.73>,
<4, 4, 0.29, 188.96, 304.77>,
<4, 5, 0.22, 363.28, 390.63>,
<5, 1, 0.14, 186.36, 338.83>,
<5, 2, 0.12, 91.27, 351.04>,
<5, 3, 0.41, 374.46, 430.41>,
