budget= 50000.000000;

nprojects=100;

nareas= 2;

nactivities= 5;

nsynergies= 5;

 pi=0.50;

 maxitems= 5;

Areas=[
< 13650.00, 32500.00>
< 15910.00, 37000.00>
];


Projects= [
<137.15, 1155.87, 1, 9.09>
<684.76, 1071.15, 1, 7.90>
<523.65, 1068.12, 1, 8.74>
<732.12, 1118.50, 1, 6.78>
<559.67, 1104.14, 1, 7.97>
<1261.72, 2321.45, 2, 9.72>
<1895.70, 2323.09, 2, 3.49>
<1673.17, 2258.64, 2, 6.78>
<683.28, 1743.02, 2, 4.05>
<1296.94, 1724.34, 2, 9.79>
<1153.37, 1738.85, 2, 6.08>
<1269.59, 1696.99, 2, 3.63>
<830.01, 1374.48, 1, 6.64>
<981.09, 1367.47, 1, 4.61>
<918.10, 1462.57, 1, 7.41>
<299.25, 1317.98, 1, 4.26>
<1020.49, 1406.88, 1, 4.61>
<819.75, 1364.22, 1, 9.65>
<1005.51, 1391.90, 1, 8.74>
<805.58, 1350.05, 1, 7.97>
<755.13, 1340.61, 2, 8.04>
<394.66, 1454.39, 2, 5.17>
<316.89, 1376.62, 2, 7.90>
<349.72, 1409.45, 2, 8.88>
<894.73, 1322.12, 2, 4.82>
<512.97, 1057.44, 1, 4.26>
<106.47, 1125.19, 1, 3.77>
<568.72, 1113.19, 1, 8.18>
<668.81, 1055.19, 1, 9.16>
<109.84, 1128.57, 1, 3.49>
<578.22, 1122.69, 1, 6.78>
<714.18, 1100.57, 1, 3.42>
<125.72, 1144.44, 1, 7.62>
<91.22, 1109.94, 1, 5.45>
<533.85, 1078.32, 1, 3.14>
<1940.67, 2368.07, 2, 3.14>
<1167.07, 2226.80, 2, 4.75>
<1880.93, 2308.32, 2, 3.42>
<205.93, 750.40, 1, 4.26>
<454.94, 841.32, 1, 8.95>
<254.41, 798.88, 1, 4.68>
<151.59, 767.13, 1, 4.40>
<269.31, 813.78, 1, 8.81>
<220.17, 798.56, 1, 6.50>
<203.23, 747.70, 1, 9.72>
<1758.65, 2344.13, 2, 4.82>
<1696.73, 2282.21, 2, 5.52>
<1849.45, 2276.85, 2, 8.60>
<762.35, 1189.74, 2, 5.31>
<242.41, 1302.15, 2, 6.57>
<686.41, 1271.89, 2, 4.82>
<830.47, 1257.86, 2, 3.98>
<163.98, 1223.71, 2, 5.66>
<841.79, 1269.19, 2, 6.57>
<797.17, 1224.56, 2, 7.41>
<279.94, 1339.67, 2, 3.35>
<203.87, 1263.61, 2, 9.44>
<227.20, 1286.93, 2, 4.82>
<749.67, 1177.06, 2, 4.68>
<443.30, 987.77, 1, 6.50>
<530.59, 916.98, 1, 9.02>
<373.65, 918.12, 1, 7.97>
<479.92, 866.30, 1, 7.27>
<483.61, 870.00, 1, 8.39>
<414.14, 958.61, 1, 7.90>
<1020.33, 1605.81, 2, 9.09>
<1150.89, 1736.37, 2, 5.31>
<712.73, 1772.46, 2, 3.00>
<1361.16, 1788.55, 2, 4.82>
<1564.27, 1950.65, 1, 5.17>
<1417.23, 1803.61, 1, 9.44>
<1306.25, 1850.71, 1, 8.60>
<1447.78, 1834.16, 1, 7.62>
<1311.66, 1856.13, 1, 4.12>
<1195.81, 1740.27, 1, 5.38>
<263.92, 538.43, 2, 7.41>
<221.06, 603.06, 2, 6.36>
<24.61, 599.84, 2, 9.65>
<96.49, 523.89, 2, 9.23>
<161.95, 589.34, 2, 3.56>
<133.14, 560.53, 2, 3.00>
<136.45, 563.84, 2, 6.92>
<4.14, 581.33, 2, 6.43>
<77.99, 546.63, 2, 3.56>
<233.09, 603.61, 2, 3.77>
<104.72, 609.60, 2, 7.76>
<155.69, 583.08, 2, 5.31>
<677.42, 1221.89, 1, 9.51>
