budget= 50000.000000;

nprojects=100;

nareas= 2;

nactivities= 5;

nsynergies= 5;

pi=0.50;

maxitems= 5;

Areas=[
< 13650.00, 32500.00>
< 15910.00, 37000.00>
];


Projects= [
<861.51, 1810.60, 1, 9.44>
<1386.66, 1861.50, 1, 8.53>
<1528.91, 1845.67, 1, 9.37>
<1185.35, 1685.29, 2, 3.63>
<1252.00, 1751.94, 2, 6.57>
<1253.38, 1753.32, 2, 5.87>
<1212.70, 1712.64, 2, 6.15>
<519.45, 1651.73, 2, 8.74>
<1190.96, 1690.90, 2, 7.97>
<1278.83, 1778.77, 2, 3.98>
<649.51, 1781.79, 2, 6.57>
<575.23, 1707.51, 2, 5.45>
<1100.93, 1758.96, 2, 4.05>
<1144.70, 1644.64, 2, 3.00>
<1292.13, 1792.07, 2, 4.26>
<627.02, 943.78, 1, 5.24>
<24.28, 924.81, 1, 3.70>
<592.35, 909.10, 1, 9.79>
<622.62, 939.38, 1, 6.29>
<381.36, 856.20, 1, 4.47>
<469.67, 944.51, 1, 9.09>
<2890.86, 3390.80, 2, 9.65>
<2854.36, 3512.39, 2, 9.58>
<1291.02, 1790.96, 2, 9.86>
<1268.99, 1768.93, 2, 7.76>
<548.34, 1680.62, 2, 8.18>
<530.40, 1662.68, 2, 6.15>
<961.01, 1435.85, 1, 7.06>
<383.85, 1332.94, 1, 4.12>
<1015.87, 1332.63, 1, 9.65>
<941.51, 1416.35, 1, 3.07>
<2320.78, 2637.54, 1, 3.00>
<2563.48, 2880.23, 1, 9.44>
<205.04, 927.24, 2, 4.19>
<102.82, 1029.46, 2, 3.35>
<319.88, 977.90, 2, 9.51>
<459.01, 958.95, 2, 3.35>
<490.46, 990.40, 2, 8.39>
<504.77, 1004.71, 2, 4.26>
<117.77, 1014.51, 2, 4.19>
<176.79, 651.63, 1, 5.73>
<441.36, 758.12, 1, 7.13>
<14.28, 721.95, 1, 3.00>
<368.09, 684.85, 1, 9.79>
<198.11, 672.95, 1, 8.53>
<353.37, 670.12, 1, 3.42>
<375.63, 692.39, 1, 8.04>
<127.61, 665.76, 1, 9.79>
<1931.05, 2430.99, 2, 6.99>
<1697.33, 2197.27, 2, 3.49>
<1774.98, 2274.92, 2, 3.35>
<2.18, 946.91, 1, 7.06>
<458.99, 933.83, 1, 9.23>
<344.97, 819.81, 1, 7.34>
<8.21, 940.89, 1, 7.34>
<5.27, 943.82, 1, 6.22>
<615.76, 932.51, 1, 4.54>
<962.37, 1462.31, 2, 5.66>
<214.66, 1346.93, 2, 8.18>
<217.53, 1349.81, 2, 6.01>
<890.80, 1390.74, 2, 8.60>
<853.46, 1353.40, 2, 5.73>
<63.04, 1012.14, 1, 3.63>
<687.29, 1162.13, 1, 4.47>
<760.64, 1077.40, 1, 3.14>
<835.28, 1152.03, 1, 8.60>
<759.56, 1076.31, 1, 8.67>
<141.28, 1090.38, 1, 4.61>
<806.79, 1123.55, 1, 4.82>
<149.75, 1098.85, 1, 5.31>
<773.98, 1090.74, 1, 4.19>
<835.28, 1152.03, 1, 9.58>
<204.17, 862.19, 2, 5.59>
<388.94, 888.88, 2, 7.62>
<312.74, 819.54, 2, 4.40>
<245.32, 903.34, 2, 7.90>
<268.40, 863.88, 2, 3.84>
<169.97, 828.00, 2, 6.99>
<284.96, 942.99, 2, 9.79>
<294.42, 794.36, 2, 5.73>
<669.80, 986.55, 1, 3.70>
<644.86, 961.61, 1, 7.13>
<344.94, 819.78, 1, 3.63>
<559.72, 876.47, 1, 7.55>
<450.93, 925.77, 1, 8.04>
<1.51, 947.59, 1, 4.96>
<318.41, 781.59, 2, 5.17>
<335.37, 796.91, 2, 5.24>
<245.91, 903.93, 2, 3.49>
<240.78, 891.50, 2, 5.24>
<238.70, 896.73, 2, 7.27>
<338.05, 837.99, 2, 8.60>
<227.45, 904.83, 2, 7.41>
<389.76, 889.70, 2, 6.22>
<22.52, 926.57, 1, 4.33>
<635.09, 951.85, 1, 7.20>
<11.85, 960.95, 1, 6.92>
<373.07, 847.91, 1, 8.11>
<112.10, 836.99, 1, 3.42>
<518.66, 993.50, 1, 6.99>];

Activities= {
<1, 1, 0.33, 209.48, 327.32>,
<1, 2, 0.15, 174.76, 306.60>,
<1, 3, 0.17, 395.89, 435.04>,
<1, 4, 0.06, 42.26, 248.60>,
<1, 5, 0.29, 128.19, 493.05>,
<2, 1, 0.16, 441.64, 469.82>,
<2, 2, 0.11, 275.06, 491.18>,
<2, 3, 0.15, 419.35, 487.62>,
<2, 4, 0.28, 164.01, 227.79>,
<2, 5, 0.29, 105.50, 185.08>,
<3, 1, 0.25, 305.76, 382.20>,
<3, 2, 0.32, 266.56, 392.00>,
<3, 3, 0.33, 243.76, 267.87>,
<3, 4, 0.03, 240.10, 320.13>,
<3, 5, 0.07, 473.80, 483.47>,
<4, 1, 0.19, 324.01, 376.76>,
<4, 2, 0.31, 245.46, 295.74>,
<4, 3, 0.02, 226.87, 324.09>,
<4, 4, 0.26, 392.56, 413.22>,
<4, 5, 0.22, 46.83, 275.48>,
<5, 1, 0.24, 462.12, 481.37>,
<5, 2, 0.19, 422.59, 474.82>,
<5, 3, 0.11, 50.10, 294.72>,
<5, 4, 0.28, 298.65, 311.09>,
<5, 5, 0.18, 75.97, 189.93>,
<6, 1, 0.24, 239.18, 241.60>,
<6, 2, 0.22, 206.60, 283.02>,
<6, 3, 0.07, 297.65, 338.24>,
<6, 4, 0.28, 471.84, 507.36>,
<6, 5, 0.19, 195.39, 383.11>,
<7, 1, 0.05, 233.04, 323.67>,
<7, 2, 0.25, 258.73, 359.35>,
<7, 3, 0.35, 227.54, 316.02>,
<7, 4, 0.21, 161.71, 344.06>,
<7, 5, 0.14, 354.76, 369.54>,
<8, 1, 0.24, 176.37, 229.05>,
<8, 2, 0.23, 322.31, 332.28>,
<8, 3, 0.10, 101.62, 406.48>,
<8, 4, 0.24, 180.95, 254.86>,
<8, 5, 0.20, 17.16, 429.06>,
<9, 1, 0.12, 428.04, 445.88>,
<9, 2, 0.21, 161.78, 181.78>,
<9, 3, 0.27, 311.60, 394.43>,
<9, 4, 0.38, 193.99, 346.41>,
<9, 5, 0.01, 157.98, 322.40>,
<10, 1, 0.09, 189.87, 283.38>,
<10, 2, 0.12, 213.63, 435.97>,
<10, 3, 0.21, 317.39, 348.78>,
<10, 4, 0.31, 268.39, 331.34>,
<10, 5, 0.26, 341.37, 379.30>,
<11, 1, 0.12, 314.47, 365.67>,
<11, 2, 0.21, 392.53, 408.88>,
<11, 3, 0.36, 169.67, 292.53>,
